8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"ENST00000463235.1",0.125696,0.113241,0.152358,0.055347,0.082948,0,0,0.187385,0.072503,0.105178,0.173065,0.148054,0.102214,0.105958,0,0.058569
"ENST00000418497.1",0,0,0,0.337921,0,0,0,2.47969,9.234315,0,1.390832,0.870874,0,0,0,5.978457
"ENST00000543570.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000497235.1",0,0,0,0,0,0,0,0,1.211448,0,0,0,0,0,0,0
"ENST00000369664.1",0,0,0,0,0,0,0,0,0,0,1.387121,0,0.206384,0,0,0
"ENST00000466360.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000479436.1",0,0,0,0,0,3.970931,0,0,0,5.067231,0,0,0,0,0,0
"ENST00000470519.1",3.265154,1.108531,2.045952,6.665907,11.351889,1.411872,5.511049,1.837778,0.574913,1.530859,0,5.143503,1.555338,2.412757,4.55639,9.483191
"ENST00000459630.1",0,8.27457,11.908592,0,0,0,0,0.434436,0,2.447132,0,0,0,1.448834,11.84259,0
"ENST00000477332.1",1.443247,0.681444,1.017933,0,1.705349,0.58238,2.489192,3.55218,1.071034,1.47927,2.68087,1.980584,0.79843,1.561339,2.068377,0.959429
"ENST00000473206.1",0,1.866681,0.816691,0.605979,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000485753.1",3.621363,2.443632,0.37331,3.31959,1.767205,0.874803,0.459581,0.441367,1.040576,1.451946,12.442074,4.759815,7.701181,0,3.357181,1.776445
"ENST00000470683.1",0,2.227368,5.034737,0,1.899192,1.196658,3.825834,10.393589,2.271755,3.729617,0,0,0,2.543041,0,0
"ENST00000498383.1",0,0,0,0.478276,0,0.884759,0,0,0,0,0,0,0,0,0,0
"ENST00000467335.1",0,0,0,0,0,0,0,0,0,0.528114,0,1.750729,0,0,7.376595,0
"ENST00000492274.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000367779.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000367780.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000367781.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENST00000367782.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
